timestamp,workload,io_wait,memory_usage,disk_write_bytes,cpu_usage,disk_read_bytes,cpu_idle,app_http_request_latency_houses_POST_0.5,app_http_request_latency_houses_POST_0.9,app_http_request_latency_houses_POST_0.99,app_http_request_latency_metrics_GET_0.5,app_http_request_latency_metrics_GET_0.9,app_http_request_latency_metrics_GET_0.99,app_http_request_latency_recipes_GET_0.5,app_http_request_latency_recipes_GET_0.9,app_http_request_latency_recipes_GET_0.99,app_http_request_latency_recipes_POST_0.5,app_http_request_latency_recipes_POST_0.9,app_http_request_latency_recipes_POST_0.99,app_http_request_latency_schedules_POST_0.5,app_http_request_latency_schedules_POST_0.9,app_http_request_latency_schedules_POST_0.99,app_http_request_latency_storages_POST_0.5,app_http_request_latency_storages_POST_0.9,app_http_request_latency_storages_POST_0.99,app_http_request_latency_users_POST_0.5,app_http_request_latency_users_POST_0.9,app_http_request_latency_users_POST_0.99,pg_checkpoint_completion_target,pg_default_statistics_target,pg_effective_cache_size_mb,pg_maintenance_work_mem_mb,pg_max_wal_size_gb,pg_min_wal_size_mb,pg_random_page_cost,pg_shared_buffers_mb,pg_wal_buffers_mb,pg_work_mem_kb,
1519760126,3.799240151969606,2.999999999999829,61.35141795298035,160563.2,7.000000000016371,819.2,92.99999999998363,44,89,99,1,2,2,0,1,2,53,80,122,24,634,1234,884,2061,3771,30,49,107,0.9,100,12000,1024,2,1000,4,4000,128,3000,
1519760128,3.799240151969606,15.7000000000005,61.339035473356994,1.1821056e+06,20.799999999990177,819.2,79.20000000000982,44,89,99,1,2,2,0,1,2,53,80,122,24,634,1234,884,2061,3771,30,49,107,0.9,100,12000,1024,2,1000,4,4000,128,3000,
1519760130,3.799240151969606,15.7000000000005,61.339035473356994,1.1821056e+06,20.799999999990177,819.2,79.20000000000982,44,89,99,1,2,2,0,1,2,53,80,122,24,634,1234,884,2061,3771,30,49,107,0.9,100,12000,1024,2,1000,4,4000,128,3000,
1519760132,2.400480096019204,2.099999999999227,61.324842117266975,347340.8,5.7000000000243745,15564.8,94.29999999997563,44,89,99,1,2,2,0,1,2,53,80,122,24,634,1234,884,2061,3771,29,49,107,0.9,100,12000,1024,2,1000,4,4000,128,3000,
1519760134,2.400480096019204,2.099999999999227,61.324842117266975,347340.8,5.7000000000243745,15564.8,94.29999999997563,44,89,99,1,2,2,0,1,2,53,80,122,24,634,1234,884,2061,3771,29,49,107,0.9,100,12000,1024,2,1000,4,4000,128,3000,
1519760136,1.8,2.099999999999227,61.324842117266975,347340.8,5.7000000000243745,15564.8,94.29999999997563,44,89,99,1,2,2,0,1,2,54,80,122,24,634,1234,884,2061,3771,29,49,107,0.9,100,12000,1024,2,1000,4,4000,128,3000,
1519760138,1.8,0.9000000000003184,61.33326024570657,74547.2,4.599999999963984,0,95.40000000003602,44,89,99,1,2,2,0,1,2,54,80,122,24,634,1234,884,2061,3771,29,49,107,0.9,100,12000,1024,2,1000,4,4000,128,3000,
1519760140,1.8,0.9000000000003184,61.33326024570657,74547.2,4.599999999963984,0,95.40000000003602,44,89,99,1,2,2,0,1,2,54,80,122,24,634,1234,884,2061,3771,29,49,107,0.9,100,12000,1024,2,1000,4,4000,128,3000,
1519760142,1.4,0.6499999999999773,61.33994091159032,504627.2,4.300000000012005,0,95.699999999988,44,89,99,1,2,2,0,1,2,53,80,122,24,634,1234,884,2061,3771,29,49,107,0.9,100,12000,1024,2,1000,4,4000,128,3000,
1519760144,1.4,0.6499999999999773,61.33994091159032,504627.2,4.300000000012005,0,95.699999999988,44,89,99,1,2,2,0,1,2,53,80,122,24,634,1234,884,2061,3771,29,49,107,0.9,100,12000,1024,2,1000,4,4000,128,3000,
