timestamp,workload,io_wait,memory_usage,disk_write_bytes,cpu_usage,disk_read_bytes,cpu_idle,app_http_request_latency_houses_POST_0.5,app_http_request_latency_houses_POST_0.9,app_http_request_latency_houses_POST_0.99,app_http_request_latency_metrics_GET_0.5,app_http_request_latency_metrics_GET_0.9,app_http_request_latency_metrics_GET_0.99,app_http_request_latency_recipes_GET_0.5,app_http_request_latency_recipes_GET_0.9,app_http_request_latency_recipes_GET_0.99,app_http_request_latency_recipes_POST_0.5,app_http_request_latency_recipes_POST_0.9,app_http_request_latency_recipes_POST_0.99,app_http_request_latency_schedules_POST_0.5,app_http_request_latency_schedules_POST_0.9,app_http_request_latency_schedules_POST_0.99,app_http_request_latency_startworkflow_POST_0.5,app_http_request_latency_startworkflow_POST_0.9,app_http_request_latency_startworkflow_POST_0.99,app_http_request_latency_storages_POST_0.5,app_http_request_latency_storages_POST_0.9,app_http_request_latency_storages_POST_0.99,app_http_request_latency_users_POST_0.5,app_http_request_latency_users_POST_0.9,app_http_request_latency_users_POST_0.99,k1,k2,k3,k4,k5,
1523997671,0.8,1.1000000000007049,41.45578316858844,86016,21.349999999993074,3276.8,78.6500000000069,45,89,91,1,2,6,4,1003,1007,325,2300,2423,50,723,1218,NaN,NaN,NaN,1383,2705,2992,37,46,57,1000,2000,3000,4000,5000,
1523997673,1,1.1000000000007049,41.45578316858844,86016,21.349999999993074,3276.8,78.6500000000069,45,89,91,1,2,3,4,1003,1007,325,2300,2423,50,723,1218,NaN,NaN,NaN,1383,2705,2992,37,46,57,1000,2000,3000,4000,5000,
1523997675,1,4.6999999999997035,41.53930372778709,272793.6,36.300000000001084,23756.8,63.699999999998916,45,89,91,1,2,3,4,1003,1007,325,2300,2423,50,723,1218,NaN,NaN,NaN,1383,2705,2992,37,46,57,1000,2000,3000,4000,5000,
1523997677,1,4.6999999999997035,41.53930372778709,272793.6,36.300000000001084,23756.8,63.699999999998916,45,89,91,1,2,3,4,1003,1007,325,2300,2423,50,723,1218,NaN,NaN,NaN,1383,2705,2992,37,46,57,1000,2000,3000,4000,5000,
1523997679,1.4,11.100000000000136,41.58748772458233,611942.4,34.19999999999163,4096,65.80000000000837,45,89,91,1,2,3,4,1003,1007,325,2300,2423,50,747,1218,NaN,NaN,NaN,1445,2705,2992,37,46,57,1000,2000,3000,4000,5000,
1523997681,1.4,11.100000000000136,41.58748772458233,611942.4,34.19999999999163,4096,65.80000000000837,45,89,91,1,2,3,4,1003,1007,325,2300,2423,50,747,1218,NaN,NaN,NaN,1445,2705,2992,37,46,57,1000,2000,3000,4000,5000,
1523997683,1.2000000000000002,11.100000000000136,41.58748772458233,611942.4,34.19999999999163,4096,65.80000000000837,45,89,91,1,2,3,4,1003,1007,325,2300,2423,50,747,1218,NaN,NaN,NaN,1445,2705,2992,39,46,57,1000,2000,3000,4000,5000,
1523997685,1.2000000000000002,1.3499999999999088,41.68662097548,81920,23.100000000004002,0,76.899999999996,45,89,91,1,2,3,4,1003,1007,325,2300,2423,50,747,1218,NaN,NaN,NaN,1445,2705,2992,39,46,57,1000,2000,3000,4000,5000,
1523997687,1.2000000000000002,1.3499999999999088,41.68662097548,81920,23.100000000004002,0,76.899999999996,45,89,91,1,2,3,4,1003,1007,325,2300,2423,50,747,1218,NaN,NaN,NaN,1445,2705,2992,39,46,57,1000,2000,3000,4000,5000,
1523997689,1.8,11.850000000000021,41.68789348326738,1.3467648e+06,42.849999999998545,3276.8,57.150000000001455,45,89,91,1,2,3,4,1003,1007,267,509,1160,50,723,1218,NaN,NaN,NaN,1445,2665,2992,39,46,57,1000,2000,3000,4000,5000,
1523997691,1.8,11.850000000000021,41.68789348326738,1.3467648e+06,42.849999999998545,3276.8,57.150000000001455,45,89,91,1,2,3,4,1003,1007,267,509,1160,50,723,1218,NaN,NaN,NaN,1445,2665,2992,39,46,57,1000,2000,3000,4000,5000,
1523997693,0.6000000000000001,11.850000000000021,41.68789348326738,1.3467648e+06,42.849999999998545,3276.8,57.150000000001455,45,89,91,1,2,3,3,6,14,267,509,1160,50,723,1218,NaN,NaN,NaN,1445,2665,2992,39,46,57,1000,2000,3000,4000,5000,
1523997695,0.6000000000000001,1.500000000000341,41.78722250459387,99123.2,31.000000000003638,0,68.99999999999638,45,89,91,1,2,3,3,6,14,267,509,1160,50,723,1218,NaN,NaN,NaN,1445,2665,2992,39,46,57,1000,2000,3000,4000,5000,
1523997697,0.6000000000000001,1.500000000000341,41.78722250459387,99123.2,31.000000000003638,0,68.99999999999638,45,89,91,1,2,3,3,6,14,267,509,1160,50,723,1218,NaN,NaN,NaN,1445,2665,2992,39,46,57,1000,2000,3000,4000,5000,
1523997699,1,1.8999999999999775,41.73681161917072,52428.8,25.94999999999345,4915.2,74.05000000000655,45,89,91,1,2,3,3,6,14,267,509,1160,50,723,1218,NaN,NaN,NaN,1445,2665,2992,39,46,57,1000,2000,3000,4000,5000,
1523997701,1,1.8999999999999775,41.73681161917072,52428.8,25.94999999999345,4915.2,74.05000000000655,45,89,91,1,2,3,3,6,14,267,509,1160,50,723,1218,NaN,NaN,NaN,1445,2665,2992,39,46,57,1000,2000,3000,4000,5000,
1523997703,1,1.8999999999999775,41.73681161917072,52428.8,25.94999999999345,4915.2,74.05000000000655,45,89,91,1,2,3,3,6,14,267,509,1160,50,723,1218,NaN,NaN,NaN,1445,2665,2992,39,46,57,1000,2000,3000,4000,5000,
1523997705,1,6.899999999999977,41.828016167700866,391577.6,40.100000000011285,0,59.899999999988715,45,89,91,1,2,3,3,6,14,267,509,1160,50,723,1218,NaN,NaN,NaN,1445,2665,2992,39,46,57,1000,2000,3000,4000,5000,
1523997707,1,6.899999999999977,41.828016167700866,391577.6,40.100000000011285,0,59.899999999988715,45,89,91,1,2,3,3,6,14,267,509,1160,50,723,1218,NaN,NaN,NaN,1445,2665,2992,39,46,57,1000,2000,3000,4000,5000,
1523997709,1.4,3.3499999999997954,41.84624728888545,164659.2,20.950000000002547,4096,79.04999999999744,45,89,91,1,2,3,3,6,14,319,509,1160,50,723,1218,NaN,NaN,NaN,1445,2665,2992,40,46,57,1000,2000,3000,4000,5000,
1523997711,1.4,3.3499999999997954,41.84624728888545,164659.2,20.950000000002547,4096,79.04999999999744,45,89,91,1,2,3,3,6,14,319,509,1160,50,723,1218,NaN,NaN,NaN,1445,2665,2992,40,46,57,1000,2000,3000,4000,5000,
1523997713,0.8,3.3499999999997954,41.84624728888545,164659.2,20.950000000002547,4096,79.04999999999744,45,89,91,1,2,3,3,6,14,319,509,1160,50,723,1218,NaN,NaN,NaN,1445,2665,2992,40,46,57,1000,2000,3000,4000,5000,
1523997715,0.8,1.150000000000091,41.76120950886338,69632,11.699999999991633,0,88.30000000000837,45,89,91,1,2,3,3,6,14,319,509,1160,50,723,1218,NaN,NaN,NaN,1445,2665,2992,40,46,57,1000,2000,3000,4000,5000,
1523997717,0.8,1.150000000000091,41.76120950886338,69632,11.699999999991633,0,88.30000000000837,45,89,91,1,2,3,3,6,14,319,509,1160,50,723,1218,NaN,NaN,NaN,1445,2665,2992,40,46,57,1000,2000,3000,4000,5000,
1523997719,1.4,9.349999999999454,41.677640007057526,468582.4,31.399999999994193,3276.8,68.60000000000582,45,89,91,1,2,3,3,6,14,311,509,1160,50,723,1218,NaN,NaN,NaN,1445,2665,2992,40,46,57,1000,2000,3000,4000,5000,
1523997721,1.4,9.349999999999454,41.677640007057526,468582.4,31.399999999994193,3276.8,68.60000000000582,45,89,91,1,2,3,3,6,14,311,509,1160,50,723,1218,NaN,NaN,NaN,1445,2665,2992,40,46,57,1000,2000,3000,4000,5000,
1523997723,1.6,9.349999999999454,41.677640007057526,468582.4,31.399999999994193,3276.8,68.60000000000582,45,89,102,1,2,3,3,6,14,311,509,1160,50,723,1218,NaN,NaN,NaN,1424,2665,2992,40,47,63,1000,2000,3000,4000,5000,
1523997725,1.6,1.9999999999998863,41.620450570536214,119603.2,18.900000000003274,0,81.09999999999673,45,89,102,1,2,3,3,6,14,311,509,1160,50,723,1218,NaN,NaN,NaN,1424,2665,2992,40,47,63,1000,2000,3000,4000,5000,
1523997727,1.6,1.9999999999998863,41.620450570536214,119603.2,18.900000000003274,0,81.09999999999673,45,89,102,1,2,3,3,6,14,311,509,1160,50,723,1218,NaN,NaN,NaN,1424,2665,2992,40,47,63,1000,2000,3000,4000,5000,
1523997729,0.4,1.1000000000007049,41.751836999583254,58163.2,16.850000000004002,12288,83.149999999996,45,89,102,1,2,3,3,6,14,311,509,1160,50,723,1218,NaN,NaN,NaN,1424,2665,2992,40,47,63,1000,2000,3000,4000,5000,
1523997731,0.4,1.1000000000007049,41.751836999583254,58163.2,16.850000000004002,12288,83.149999999996,45,89,102,1,2,3,3,6,14,311,509,1160,50,723,1218,NaN,NaN,NaN,1424,2665,2992,40,47,63,1000,2000,3000,4000,5000,
1523997733,1,1.1000000000007049,41.751836999583254,58163.2,16.850000000004002,12288,83.149999999996,45,89,102,1,2,3,3,6,14,311,509,1160,50,723,1218,NaN,NaN,NaN,1424,2665,2992,40,47,63,1000,2000,3000,4000,5000,
1523997735,1,1.2000000000000455,41.751616757850826,536576,17.34999999999674,0,82.65000000000326,45,89,102,1,2,3,3,6,14,311,509,1160,50,723,1218,NaN,NaN,NaN,1424,2665,2992,40,47,63,1000,2000,3000,4000,5000,
1523997737,1,1.2000000000000455,41.751616757850826,536576,17.34999999999674,0,82.65000000000326,45,89,102,1,2,3,3,6,14,311,509,1160,50,723,1218,NaN,NaN,NaN,1424,2665,2992,40,47,63,1000,2000,3000,4000,5000,
1523997739,0.8,1.449999999999818,41.67020073076207,93388.8,10.449999999991633,11468.8,89.55000000000837,45,89,102,1,2,3,3,6,14,311,509,1160,50,723,1218,NaN,NaN,NaN,1424,2665,2992,40,47,63,1000,2000,3000,4000,5000,
1523997741,0.8,1.449999999999818,41.67020073076207,93388.8,10.449999999991633,11468.8,89.55000000000837,45,89,102,1,2,3,3,6,14,311,509,1160,50,723,1218,NaN,NaN,NaN,1424,2665,2992,40,47,63,1000,2000,3000,4000,5000,
1523997743,0.8,1.449999999999818,41.67020073076207,93388.8,10.449999999991633,11468.8,89.55000000000837,45,89,102,1,2,3,3,6,14,267,509,1160,50,723,1218,NaN,NaN,NaN,1424,2665,2992,40,47,63,1000,2000,3000,4000,5000,
1523997745,0.8,0.8500000000003638,41.69748623427994,59801.6,14.750000000012733,0,85.24999999998727,45,89,102,1,2,3,3,6,14,267,509,1160,50,723,1218,NaN,NaN,NaN,1424,2665,2992,40,47,63,1000,2000,3000,4000,5000,
1523997747,0.8,0.8500000000003638,41.69748623427994,59801.6,14.750000000012733,0,85.24999999998727,45,89,102,1,2,3,3,6,14,267,509,1160,50,723,1218,NaN,NaN,NaN,1424,2665,2992,40,47,63,1000,2000,3000,4000,5000,
1523997749,0.8,0.7999999999998407,41.76847748603362,27033.6,14.549999999990177,2457.6,85.45000000000982,45,89,102,1,2,3,3,6,14,267,509,1160,50,723,1218,NaN,NaN,NaN,1424,2665,2992,40,47,63,1000,2000,3000,4000,5000,
1523997751,0.8,0.7999999999998407,41.76847748603362,27033.6,14.549999999990177,2457.6,85.45000000000982,45,89,102,1,2,3,3,6,14,267,509,1160,50,723,1218,NaN,NaN,NaN,1424,2665,2992,40,47,63,1000,2000,3000,4000,5000,
1523997753,1.2,0.7999999999998407,41.76847748603362,27033.6,14.549999999990177,2457.6,85.45000000000982,45,89,102,1,2,3,3,5,14,267,509,1160,50,723,1218,NaN,NaN,NaN,1424,2665,2992,40,47,63,1000,2000,3000,4000,5000,
1523997755,1.2,1.0999999999995682,41.79852824685868,308019.2,16.95000000001528,0,83.04999999998472,45,89,102,1,2,3,3,5,14,267,509,1160,50,723,1218,NaN,NaN,NaN,1424,2665,2992,40,47,63,1000,2000,3000,4000,5000,
1523997757,1.2,1.0999999999995682,41.79852824685868,308019.2,16.95000000001528,0,83.04999999998472,45,89,102,1,2,3,3,5,14,267,509,1160,50,723,1218,NaN,NaN,NaN,1424,2665,2992,40,47,63,1000,2000,3000,4000,5000,
1523997759,0.6000000000000001,2.149999999999182,41.72562823342393,95846.4,17.249999999985448,5734.4,82.75000000001455,45,89,102,1,2,3,3,5,14,267,509,1160,50,723,1218,NaN,NaN,NaN,1424,2665,2992,40,47,63,1000,2000,3000,4000,5000,
1523997761,0.6000000000000001,2.149999999999182,41.72562823342393,95846.4,17.249999999985448,5734.4,82.75000000001455,45,89,102,1,2,3,3,5,14,267,509,1160,50,723,1218,NaN,NaN,NaN,1424,2665,2992,40,47,63,1000,2000,3000,4000,5000,
1523997763,1,2.149999999999182,41.72562823342393,95846.4,17.249999999985448,5734.4,82.75000000001455,45,89,102,1,2,3,3,5,14,267,509,1160,50,723,1218,NaN,NaN,NaN,1424,2665,2992,40,47,63,1000,2000,3000,4000,5000,
1523997765,1,0.9500000000014098,41.821800456585585,65536,14.900000000006912,0,85.09999999999309,45,89,102,1,2,3,3,5,14,267,509,1160,50,723,1218,NaN,NaN,NaN,1424,2665,2992,40,47,63,1000,2000,3000,4000,5000,
1523997767,1,0.9500000000014098,41.821800456585585,65536,14.900000000006912,0,85.09999999999309,45,89,102,1,2,3,3,5,14,267,509,1160,50,723,1218,NaN,NaN,NaN,1424,2665,2992,40,47,63,1000,2000,3000,4000,5000,
1523997769,1.2,1.6999999999990225,41.83655665265847,186777.6,22.749999999996362,12288,77.25000000000364,45,89,102,1,2,3,3,5,9,267,509,1160,50,723,1218,NaN,NaN,NaN,1424,2665,2992,40,47,63,1000,2000,3000,4000,5000,
1523997771,1.2,1.6999999999990225,41.83655665265847,186777.6,22.749999999996362,12288,77.25000000000364,45,89,102,1,2,3,3,5,9,267,509,1160,50,723,1218,NaN,NaN,NaN,1424,2665,2992,40,47,63,1000,2000,3000,4000,5000,
1523997773,0.8,1.6999999999990225,41.83655665265847,186777.6,22.749999999996362,12288,77.25000000000364,45,89,102,1,2,6,3,5,10,267,509,1160,49,679,1154,NaN,NaN,NaN,1311,2574,2992,40,47,63,1000,2000,3000,4000,5000,
1523997775,0.8,5.25000000000034,41.84203822466566,2.9253632e+06,21.899999999995984,0,78.100000000004,45,89,102,1,2,6,3,5,10,267,509,1160,49,679,1154,NaN,NaN,NaN,1311,2574,2992,40,47,63,1000,2000,3000,4000,5000,
1523997777,0.8,5.25000000000034,41.84203822466566,2.9253632e+06,21.899999999995984,0,78.100000000004,45,89,102,1,2,6,3,5,10,267,509,1160,49,679,1154,NaN,NaN,NaN,1311,2574,2992,40,47,63,1000,2000,3000,4000,5000,
1523997779,2,4.099999999999682,41.85424940516379,208076.8,22.950000000000742,11468.8,77.04999999999927,45,89,102,1,2,6,3,5,10,267,509,1160,49,679,1154,NaN,NaN,NaN,1281,2574,2992,40,47,63,1000,2000,3000,4000,5000,
1523997781,2,4.099999999999682,41.85424940516379,208076.8,22.950000000000742,11468.8,77.04999999999927,45,89,102,1,2,6,3,5,10,267,509,1160,49,679,1154,NaN,NaN,NaN,1281,2574,2992,40,47,63,1000,2000,3000,4000,5000,
1523997783,0.8,4.099999999999682,41.85424940516379,208076.8,22.950000000000742,11468.8,77.04999999999927,45,89,102,1,2,6,3,5,10,267,509,1160,49,679,1154,NaN,NaN,NaN,1281,2574,2992,40,47,63,1000,2000,3000,4000,5000,
1523997785,0.8,1.4479728380277164,41.70331040453757,65444.37787098063,14.319952067106769,0,85.68004793289323,45,89,102,1,2,6,3,5,10,267,509,1160,49,679,1154,NaN,NaN,NaN,1281,2574,2992,40,47,63,1000,2000,3000,4000,5000,
1523997787,0.8,1.4479728380277164,41.70331040453757,65444.37787098063,14.319952067106769,0,85.68004793289323,45,89,102,1,2,6,3,5,10,267,509,1160,49,679,1154,NaN,NaN,NaN,1281,2574,2992,40,47,63,1000,2000,3000,4000,5000,
1523997789,0.6000000000000001,3.452762209767518,41.728833974195986,176269.01521216973,18.284627702171207,4919.135308246597,81.7153722978288,45,89,102,1,2,6,3,6,63,267,509,1160,49,679,1154,NaN,NaN,NaN,1281,2574,2992,40,47,63,1000,2000,3000,4000,5000,
1523997791,0.6000000000000001,3.452762209767518,41.728833974195986,176269.01521216973,18.284627702171207,4919.135308246597,81.7153722978288,45,89,102,1,2,6,3,6,63,267,509,1160,49,679,1154,NaN,NaN,NaN,1281,2574,2992,40,47,63,1000,2000,3000,4000,5000,
1523997793,2.2,3.452762209767518,41.728833974195986,176269.01521216973,18.284627702171207,4919.135308246597,81.7153722978288,45,89,102,1,2,3,3,6,1003,267,509,1160,49,697,1245,NaN,NaN,NaN,1311,2574,2992,40,47,63,1000,2000,3000,4000,5000,
1523997795,2.2,13.908345007004067,41.741779293802225,780346.6079647789,40.66439863918059,0,59.3356013608194,45,89,102,1,2,3,3,6,1003,267,509,1160,49,697,1245,NaN,NaN,NaN,1311,2574,2992,40,47,63,1000,2000,3000,4000,5000,
1523997797,2.2,13.908345007004067,41.741779293802225,780346.6079647789,40.66439863918059,0,59.3356013608194,45,89,102,1,2,3,3,6,1003,267,509,1160,49,697,1245,NaN,NaN,NaN,1311,2574,2992,40,47,63,1000,2000,3000,4000,5000,
1523997799,1.7999999999999998,9.399999999999409,41.745670231075174,675020.8,37.100000000000364,3276.8,62.89999999999962,45,91,3067,1,2,3,3,6,1003,311,575,2431,49,689,1245,NaN,NaN,NaN,1281,2574,2992,40,47,63,1000,2000,3000,4000,5000,
1523997801,1.7999999999999998,9.399999999999409,41.745670231075174,675020.8,37.100000000000364,3276.8,62.89999999999962,45,91,3067,1,2,3,3,6,1003,311,575,2431,49,689,1245,NaN,NaN,NaN,1281,2574,2992,40,47,63,1000,2000,3000,4000,5000,
1523997803,1,9.399999999999409,41.745670231075174,675020.8,37.100000000000364,3276.8,62.89999999999962,45,91,3067,1,2,3,3,6,1003,311,575,2431,49,689,1245,NaN,NaN,NaN,1311,2543,2992,40,47,63,1000,2000,3000,4000,5000,
1523997805,1,4.050000000000296,41.838587770857565,419430.4,38.45000000000254,0,61.54999999999746,45,91,3067,1,2,3,3,6,1003,311,575,2431,49,689,1245,NaN,NaN,NaN,1311,2543,2992,40,47,63,1000,2000,3000,4000,5000,
1523997807,1,4.050000000000296,41.838587770857565,419430.4,38.45000000000254,0,61.54999999999746,45,91,3067,1,2,3,3,6,1003,311,575,2431,49,689,1245,NaN,NaN,NaN,1311,2543,2992,40,47,63,1000,2000,3000,4000,5000,
1523997809,1,1.549999999999727,41.861933394495274,135987.2,24.64999999999236,6553.6,75.35000000000764,45,3016,3067,1,2,3,3,6,1005,311,442,2431,49,689,1245,NaN,NaN,NaN,1311,2543,2992,40,47,63,1000,2000,3000,4000,5000,
1523997811,1,1.549999999999727,41.861933394495274,135987.2,24.64999999999236,6553.6,75.35000000000764,45,3016,3067,1,2,3,3,6,1005,311,442,2431,49,689,1245,NaN,NaN,NaN,1311,2543,2992,40,47,63,1000,2000,3000,4000,5000,
1523997813,0.4,1.549999999999727,41.861933394495274,135987.2,24.64999999999236,6553.6,75.35000000000764,45,3016,3067,1,2,3,3,6,1005,311,442,2431,49,689,1245,NaN,NaN,NaN,1311,2543,2992,40,47,63,1000,2000,3000,4000,5000,
1523997815,0.4,1.3000000000010916,41.946457277141675,881459.2,30,0,70,45,3016,3067,1,2,3,3,6,1005,311,442,2431,49,689,1245,NaN,NaN,NaN,1311,2543,2992,40,47,63,1000,2000,3000,4000,5000,
1523997817,0.4,1.3000000000010916,41.946457277141675,881459.2,30,0,70,45,3016,3067,1,2,3,3,6,1005,311,442,2431,49,689,1245,NaN,NaN,NaN,1311,2543,2992,40,47,63,1000,2000,3000,4000,5000,
1523997819,1.6,5.149999999999295,41.873018895027656,482508.8,23.35000000000946,3276.8,76.64999999999054,45,3016,3067,1,2,3,3,6,1005,311,442,2431,49,689,1245,NaN,NaN,NaN,1281,2543,2992,40,47,63,1000,2000,3000,4000,5000,
1523997821,1.6,5.149999999999295,41.873018895027656,482508.8,23.35000000000946,3276.8,76.64999999999054,45,3016,3067,1,2,3,3,6,1005,311,442,2431,49,689,1245,NaN,NaN,NaN,1281,2543,2992,40,47,63,1000,2000,3000,4000,5000,
1523997823,0.6000000000000001,5.149999999999295,41.873018895027656,482508.8,23.35000000000946,3276.8,76.64999999999054,45,3017,3067,1,2,3,3,6,1005,319,509,2431,49,689,1245,NaN,NaN,NaN,1281,2543,2992,40,47,63,1000,2000,3000,4000,5000,
1523997825,0.6000000000000001,1.3000000000005232,41.95945153935512,35225.6,20.700000000006185,0,79.29999999999382,45,3017,3067,1,2,3,3,6,1005,319,509,2431,49,689,1245,NaN,NaN,NaN,1281,2543,2992,40,47,63,1000,2000,3000,4000,5000,
1523997827,0.6000000000000001,1.3000000000005232,41.95945153935512,35225.6,20.700000000006185,0,79.29999999999382,45,3017,3067,1,2,3,3,6,1005,319,509,2431,49,689,1245,NaN,NaN,NaN,1281,2543,2992,40,47,63,1000,2000,3000,4000,5000,
1523997829,0.4,3.299999999999273,42.25229962957788,161382.4,29.49999999997999,6553.6,70.50000000002001,45,3017,3067,1,2,3,3,6,1005,319,509,2431,49,689,1245,NaN,NaN,NaN,1281,2543,2992,40,47,63,1000,2000,3000,4000,5000,
1523997831,0.4,3.299999999999273,42.25229962957788,161382.4,29.49999999997999,6553.6,70.50000000002001,45,3017,3067,1,2,3,3,6,1005,319,509,2431,49,689,1245,NaN,NaN,NaN,1281,2543,2992,40,47,63,1000,2000,3000,4000,5000,
1523997833,0.6000000000000001,3.299999999999273,42.25229962957788,161382.4,29.49999999997999,6553.6,70.50000000002001,45,3017,3067,1,2,3,3,6,1005,319,509,2431,49,689,1245,NaN,NaN,NaN,1281,2543,2992,40,47,63,1000,2000,3000,4000,5000,
1523997835,0.6000000000000001,2.0000000000004547,42.32708393339009,197427.2,25.600000000004002,0,74.399999999996,45,3017,3067,1,2,3,3,6,1005,319,509,2431,49,689,1245,NaN,NaN,NaN,1281,2543,2992,40,47,63,1000,2000,3000,4000,5000,
1523997837,0.6000000000000001,2.0000000000004547,42.32708393339009,197427.2,25.600000000004002,0,74.399999999996,45,3017,3067,1,2,3,3,6,1005,319,509,2431,49,689,1245,NaN,NaN,NaN,1281,2543,2992,40,47,63,1000,2000,3000,4000,5000,
1523997839,1,3.8500000000004775,41.991631303593685,296550.4,44.650000000001455,6553.6,55.349999999998545,45,3017,3067,1,2,3,3,6,1005,320,2227,2431,49,689,1245,NaN,NaN,NaN,1281,2543,2992,40,47,63,1000,2000,3000,4000,5000,
1523997841,1,3.8500000000004775,41.991631303593685,296550.4,44.650000000001455,6553.6,55.349999999998545,45,3017,3067,1,2,3,3,6,1005,320,2227,2431,49,689,1245,NaN,NaN,NaN,1281,2543,2992,40,47,63,1000,2000,3000,4000,5000,
1523997843,0.4,3.8500000000004775,41.991631303593685,296550.4,44.650000000001455,6553.6,55.349999999998545,45,3017,3067,1,2,3,3,7,1005,320,2227,2431,49,689,1245,NaN,NaN,NaN,1281,2543,2992,40,47,63,1000,2000,3000,4000,5000,
1523997845,0.4,1.0499999999996135,42.18563979856202,96665.6,28.55000000000473,0,71.44999999999527,45,3017,3067,1,2,3,3,7,1005,320,2227,2431,49,689,1245,NaN,NaN,NaN,1281,2543,2992,40,47,63,1000,2000,3000,4000,5000,
1523997847,0.4,1.0499999999996135,42.18563979856202,96665.6,28.55000000000473,0,71.44999999999527,45,3017,3067,1,2,3,3,7,1005,320,2227,2431,49,689,1245,NaN,NaN,NaN,1281,2543,2992,40,47,63,1000,2000,3000,4000,5000,
1523997849,1,1.3999999999998636,41.918241864086866,108953.6,19.099999999998545,12288,80.90000000000146,45,3017,3067,1,2,3,4,8,1005,320,2227,2431,49,689,1245,NaN,NaN,NaN,1281,2543,2992,40,47,63,1000,2000,3000,4000,5000,
1523997851,1,1.3999999999998636,41.918241864086866,108953.6,19.099999999998545,12288,80.90000000000146,45,3017,3067,1,2,3,4,8,1005,320,2227,2431,49,689,1245,NaN,NaN,NaN,1281,2543,2992,40,47,63,1000,2000,3000,4000,5000,
1523997853,0.6000000000000001,1.3999999999998636,41.918241864086866,108953.6,19.099999999998545,12288,80.90000000000146,45,3017,3067,1,2,3,4,10,1005,320,2227,2431,49,689,1245,NaN,NaN,NaN,1281,2543,2992,40,47,63,1000,2000,3000,4000,5000,
1523997855,0.6000000000000001,0.9999999999996589,41.9550467047065,54067.2,23.00000000000182,0,76.99999999999818,45,3017,3067,1,2,3,4,10,1005,320,2227,2431,49,689,1245,NaN,NaN,NaN,1281,2543,2992,40,47,63,1000,2000,3000,4000,5000,
1523997857,0.6000000000000001,0.9999999999996589,41.9550467047065,54067.2,23.00000000000182,0,76.99999999999818,45,3017,3067,1,2,3,4,10,1005,320,2227,2431,49,689,1245,NaN,NaN,NaN,1281,2543,2992,40,47,63,1000,2000,3000,4000,5000,
1523997859,0.8,3.3000000000004097,41.98438779772706,4.2541056e+06,28.39999999999236,3276.8,71.60000000000764,45,3017,3067,1,2,3,4,72,1005,320,2227,2431,49,689,1245,NaN,NaN,NaN,1281,2543,2992,40,47,63,1000,2000,3000,4000,5000,
1523997861,0.8,3.3000000000004097,41.98438779772706,4.2541056e+06,28.39999999999236,3276.8,71.60000000000764,45,3017,3067,1,2,3,4,72,1005,320,2227,2431,49,689,1245,NaN,NaN,NaN,1281,2543,2992,40,47,63,1000,2000,3000,4000,5000,
1523997863,1,3.3000000000004097,41.98438779772706,4.2541056e+06,28.39999999999236,3276.8,71.60000000000764,45,3017,3067,1,2,3,4,1002,1005,320,2227,2431,49,689,1245,NaN,NaN,NaN,1281,2543,2992,40,47,63,1000,2000,3000,4000,5000,
1523997865,1,1.4500000000003865,42.26570990395258,163020.8,21.10000000000582,0,78.89999999999418,45,3017,3067,1,2,3,4,1002,1005,320,2227,2431,49,689,1245,NaN,NaN,NaN,1281,2543,2992,40,47,63,1000,2000,3000,4000,5000,
1523997867,1,1.4500000000003865,42.26570990395258,163020.8,21.10000000000582,0,78.89999999999418,45,3017,3067,1,2,3,4,1002,1005,320,2227,2431,49,689,1245,NaN,NaN,NaN,1281,2543,2992,40,47,63,1000,2000,3000,4000,5000,
1523997869,0.6000000000000001,1.4499999999992499,43.129179851601116,289177.6,39.60000000000037,3276.8,60.39999999999963,45,3017,3067,1,2,3,4,1002,1005,320,2227,2431,49,689,1245,NaN,NaN,NaN,1281,2543,2992,40,47,63,1000,2000,3000,4000,5000,
1523997871,0.6000000000000001,1.4499999999992499,43.129179851601116,289177.6,39.60000000000037,3276.8,60.39999999999963,45,3017,3067,1,2,3,4,1002,1005,320,2227,2431,49,689,1245,NaN,NaN,NaN,1281,2543,2992,40,47,63,1000,2000,3000,4000,5000,
1523997873,1,1.4499999999992499,43.129179851601116,289177.6,39.60000000000037,3276.8,60.39999999999963,45,3017,3067,1,2,3,4,1002,1005,320,2227,2431,49,689,1245,NaN,NaN,NaN,1281,2543,2992,40,47,63,1000,2000,3000,4000,5000,
1523997875,1,1.449999999999818,43.006138137082864,407142.4,21.700000000000728,0,78.29999999999929,45,3017,3067,1,2,3,4,1002,1005,320,2227,2431,49,689,1245,NaN,NaN,NaN,1281,2543,2992,40,47,63,1000,2000,3000,4000,5000,
1523997877,1,1.449999999999818,43.006138137082864,407142.4,21.700000000000728,0,78.29999999999929,45,3017,3067,1,2,3,4,1002,1005,320,2227,2431,49,689,1245,NaN,NaN,NaN,1281,2543,2992,40,47,63,1000,2000,3000,4000,5000,
1523997879,0.4,1.4500000000003865,43.44911767491293,821657.6,46.04999999998655,4915.2,53.95000000001345,45,3017,3067,1,2,3,4,1002,1005,320,2227,2431,49,689,1245,NaN,NaN,NaN,1281,2543,2992,40,47,63,1000,2000,3000,4000,5000,
