,CPUIdle,CPUUsage,HTTPRequestCount,IOWait,MemoryUsage,app_http_request_latency_GET_metrics_0.5,app_http_request_latency_GET_metrics_0.9,app_http_request_latency_GET_metrics_0.99,app_http_request_latency_GET_recipes_0.5,app_http_request_latency_GET_recipes_0.9,app_http_request_latency_GET_recipes_0.99,app_http_request_latency_POST_houses_0.5,app_http_request_latency_POST_houses_0.9,app_http_request_latency_POST_houses_0.99,app_http_request_latency_POST_recipes_0.5,app_http_request_latency_POST_recipes_0.9,app_http_request_latency_POST_recipes_0.99,app_http_request_latency_POST_schedules_0.5,app_http_request_latency_POST_schedules_0.9,app_http_request_latency_POST_schedules_0.99,app_http_request_latency_POST_startworkflow_0.5,app_http_request_latency_POST_startworkflow_0.9,app_http_request_latency_POST_startworkflow_0.99,app_http_request_latency_POST_storages_0.5,app_http_request_latency_POST_storages_0.9,app_http_request_latency_POST_storages_0.99,app_http_request_latency_POST_users_0.5,app_http_request_latency_POST_users_0.9,app_http_request_latency_POST_users_0.99,app_knobs_k1,app_knobs_k2,app_knobs_k3,app_knobs_k4,app_knobs_k5,
0E+00,8.125000000000682E+01,1.874999999999318E+01,1.6E+00,4.200000000000443E+00,5.814178624365245E+01,1E+00,2E+00,4E+00,5E+00,1.004E+03,1.008E+03,4.4E+01,3.071E+03,3.09E+03,3.34E+02,2.564E+03,2.685E+03,4.8E+01,6.7E+02,1.279E+03,NaN,NaN,NaN,1.442E+03,2.573E+03,3.194E+03,4E+01,7E+01,1.66E+02,1E+00,2E+00,3E+00,4E+00,5E+00,
0E+00,8.819999999999027E+01,1.1800000000009732E+01,1E+00,1.1999999999999744E+00,5.791410523492574E+01,1E+00,2E+00,3E+00,5E+00,1.003E+03,1.006E+03,4.2E+01,3.057E+03,3.071E+03,3.27E+02,4.79E+02,2.409E+03,4.8E+01,6.69E+02,1.279E+03,NaN,NaN,NaN,1.442E+03,2.482E+03,3.194E+03,3.7E+01,7E+01,1.66E+02,1E+00,2E+00,3E+00,4E+00,5E+00,
0E+00,8.749999999999774E+01,1.250000000000226E+01,8E-01,1.0500000000000398E+00,5.8118856632176E+01,1E+00,2E+00,3E+00,5E+00,1.004E+03,1.008E+03,4.3E+01,3.057E+03,3.071E+03,3.08E+02,4.79E+02,2.409E+03,4.8E+01,6.7E+02,1.279E+03,NaN,NaN,NaN,1.449E+03,2.573E+03,3.194E+03,3.9E+01,7E+01,1.66E+02,1E+00,2E+00,3E+00,4E+00,5E+00,
0E+00,7.245000000000346E+01,2.7549999999996544E+01,2E+00,7.750000000000271E+00,5.820041948708637E+01,1E+00,2E+00,4E+00,5E+00,1.004E+03,1.008E+03,4.4E+01,3.071E+03,3.09E+03,3.34E+02,2.564E+03,2.685E+03,4.8E+01,6.7E+02,1.279E+03,NaN,NaN,NaN,1.667E+03,2.932E+03,4.095E+03,4E+01,7E+01,1.66E+02,1E+00,2E+00,3E+00,4E+00,5E+00,
0E+00,6.82499999999982E+01,3.175000000000182E+01,8E-01,9.499999999996335E-01,5.805222127246375E+01,1E+00,2E+00,3E+00,5E+00,1.004E+03,1.008E+03,4.3E+01,3.057E+03,3.071E+03,3.49E+02,2.564E+03,2.685E+03,4.8E+01,6.7E+02,1.279E+03,NaN,NaN,NaN,1.449E+03,2.573E+03,3.194E+03,3.9E+01,7E+01,1.66E+02,1E+00,2E+00,3E+00,4E+00,5E+00,
0E+00,8.924999999999045E+01,1.075000000000955E+01,8E-01,3.499999999999659E-01,5.817450437657029E+01,1E+00,2E+00,4E+00,5E+00,1.004E+03,1.008E+03,4.4E+01,3.071E+03,3.09E+03,3.6E+02,2.564E+03,2.685E+03,4.8E+01,6.73E+02,1.279E+03,NaN,NaN,NaN,1.667E+03,2.953E+03,4.095E+03,4E+01,7E+01,1.66E+02,1E+00,2E+00,3E+00,4E+00,5E+00,
0E+00,7.870000000000118E+01,2.1299999999998818E+01,1.4E+00,5.000000000000071E+00,5.8882801788069216E+01,1E+00,2E+00,3E+00,4E+00,7E+00,1.52E+02,4.4E+01,7.8E+01,1.24E+02,2.7E+02,5E+02,6.2E+02,6.9E+01,7.38E+02,1.254E+03,NaN,NaN,NaN,1.385E+03,2.592E+03,3.663E+03,4.2E+01,8.1E+01,1.03E+02,1E+00,2E+00,3E+00,4E+00,5E+00,
0E+00,3.8500000000001364E+01,6.1499999999998636E+01,1.1961722488038278E+00,5E+00,5.928794869052831E+01,1E+00,2E+00,3E+00,4E+00,7E+00,1.6E+02,4.4E+01,8.5E+01,1.24E+02,2.7E+02,5E+02,6.2E+02,1.6E+02,7.38E+02,1.254E+03,NaN,NaN,NaN,1.385E+03,2.592E+03,3.663E+03,4.3E+01,8.1E+01,1.03E+02,1E+00,2E+00,3E+00,4E+00,5E+00,
0E+00,8.400000000000091E+01,1.599999999999909E+01,4E-01,2.500000000000213E+00,5.883080026791183E+01,1E+00,2E+00,3E+00,4E+00,7E+00,1.6E+02,4.4E+01,7.8E+01,1.24E+02,2.7E+02,5E+02,6.2E+02,6.9E+01,7.38E+02,1.254E+03,NaN,NaN,NaN,1.385E+03,2.592E+03,3.663E+03,4.2E+01,8.1E+01,1.03E+02,1E+00,2E+00,3E+00,4E+00,5E+00,
0E+00,7.854999999999791E+01,2.1450000000002092E+01,8E-01,6.500000000000483E-01,5.8877148916936804E+01,1E+00,2E+00,3E+00,4E+00,7E+00,1.6E+02,4.4E+01,8.5E+01,1.24E+02,2.7E+02,5E+02,6.2E+02,6.9E+01,7.38E+02,1.254E+03,NaN,NaN,NaN,1.385E+03,2.592E+03,3.663E+03,4.3E+01,8.1E+01,1.03E+02,1E+00,2E+00,3E+00,4E+00,5E+00,
0E+00,8.835000000001399E+01,1.1649999999986008E+01,8E-01,5.999999999997385E-01,5.8818295431770466E+01,1E+00,2E+00,3E+00,4E+00,7E+00,1.52E+02,4.4E+01,7.8E+01,1.24E+02,2.7E+02,4.92E+02,6.2E+02,6.9E+01,7.38E+02,1.254E+03,NaN,NaN,NaN,1.311E+03,2.592E+03,3.663E+03,4.2E+01,8.1E+01,1.03E+02,1E+00,2E+00,3E+00,4E+00,5E+00,
0E+00,8.6099999999999E+01,1.3900000000001E+01,1E+00,3.9999999999992036E-01,5.879203772300393E+01,1E+00,2E+00,3E+00,4E+00,7E+00,1.52E+02,4.4E+01,7.8E+01,1.24E+02,2.7E+02,5E+02,6.2E+02,6.9E+01,7.38E+02,1.254E+03,NaN,NaN,NaN,1.311E+03,2.592E+03,3.663E+03,4.2E+01,8.1E+01,1.03E+02,1E+00,2E+00,3E+00,4E+00,5E+00,
0E+00,8.900000000001455E+01,1.0999999999985448E+01,8E-01,4.49999999999946E-01,5.887200994318008E+01,1E+00,2E+00,3E+00,4E+00,7E+00,1.52E+02,4.4E+01,7.8E+01,1.24E+02,2.7E+02,5E+02,6.2E+02,6.9E+01,7.38E+02,1.254E+03,NaN,NaN,NaN,1.311E+03,2.592E+03,3.663E+03,4.2E+01,8.1E+01,1.03E+02,1E+00,2E+00,3E+00,4E+00,5E+00,
0E+00,5.8450000000011634E+01,4.1549999999988366E+01,6.004803843074459E-01,1.4999999999999858E+00,5.954837230347647E+01,1E+00,2E+00,3E+00,5E+00,7E+00,1.6E+02,4.4E+01,8.5E+01,1.24E+02,3.23E+02,6.2E+02,1.105E+03,1.6E+02,6.93E+02,1.254E+03,NaN,NaN,NaN,1.311E+03,2.592E+03,3.663E+03,4.5E+01,7.6E+01,1.03E+02,1E+00,2E+00,3E+00,4E+00,5E+00,
0E+00,7.314999999999145E+01,2.685000000000855E+01,1.4E+00,9.849999999999781E+00,5.891414952798526E+01,1E+00,2E+00,3E+00,4E+00,7E+00,1.6E+02,4.4E+01,7.8E+01,1.24E+02,2.7E+02,5E+02,6.2E+02,6.9E+01,7.38E+02,1.254E+03,NaN,NaN,NaN,1.385E+03,2.592E+03,3.663E+03,4.3E+01,8.1E+01,1.03E+02,1E+00,2E+00,3E+00,4E+00,5E+00,
0E+00,7.0100000000009E+01,2.9899999999990996E+01,1.5999999999999999E+00,8.09999999999981E+00,5.953968499069724E+01,1E+00,2E+00,3E+00,5E+00,7E+00,1.6E+02,4.4E+01,8.7E+01,1.24E+02,2.83E+02,5.05E+02,1.105E+03,1.6E+02,6.93E+02,1.254E+03,NaN,NaN,NaN,1.531E+03,2.592E+03,3.663E+03,4.5E+01,8.1E+01,1.03E+02,1E+00,2E+00,3E+00,4E+00,5E+00,
0E+00,4.959999999999809E+01,5.040000000000191E+01,6.000000000000001E-01,1.5500000000001533E+00,5.950569434999201E+01,1E+00,2E+00,3E+00,5E+00,7E+00,1.6E+02,4.4E+01,8.5E+01,1.24E+02,2.83E+02,5.05E+02,1.105E+03,1.6E+02,6.93E+02,1.254E+03,NaN,NaN,NaN,1.311E+03,2.592E+03,3.663E+03,4.5E+01,7.6E+01,1.03E+02,1E+00,2E+00,3E+00,4E+00,5E+00,
0E+00,7.084999999999809E+01,2.915000000000191E+01,1.798920647611433E+00,6.050000000000182E+00,5.9321278606036245E+01,1E+00,2E+00,3E+00,4E+00,7E+00,1.6E+02,4.4E+01,8.5E+01,1.24E+02,2.83E+02,5.05E+02,1.105E+03,1.6E+02,6.93E+02,1.254E+03,NaN,NaN,NaN,1.4E+03,2.592E+03,3.663E+03,4.3E+01,8.1E+01,1.03E+02,1E+00,2E+00,3E+00,4E+00,5E+00,
0E+00,8.724999999999227E+01,1.275000000000773E+01,1E+00,5.999999999999516E-01,5.8798693917584075E+01,1E+00,2E+00,3E+00,4E+00,7E+00,1.52E+02,4.4E+01,7.8E+01,1.24E+02,2.7E+02,4.92E+02,6.2E+02,6.9E+01,7.38E+02,1.254E+03,NaN,NaN,NaN,1.311E+03,2.592E+03,3.663E+03,4.2E+01,8.1E+01,1.03E+02,1E+00,2E+00,3E+00,4E+00,5E+00,
0E+00,8.814999999999827E+01,1.1850000000001728E+01,6.000000000000001E-01,5.499999999999261E-01,5.933760096553975E+01,1E+00,2E+00,3E+00,4E+00,7E+00,1.46E+02,4.4E+01,6.9E+01,1E+02,3.23E+02,5.05E+02,6.2E+02,6.9E+01,7.21E+02,1.254E+03,NaN,NaN,NaN,1.555E+03,2.701E+03,3.663E+03,4.2E+01,8.1E+01,1.03E+02,1E+00,2E+00,3E+00,4E+00,5E+00,
0E+00,8.714999999999917E+01,1.2850000000000819E+01,1E+00,5.499999999999261E-01,5.906831874068714E+01,1E+00,2E+00,3E+00,4E+00,8E+00,1.46E+02,4.4E+01,6.9E+01,1E+02,3.33E+02,5.05E+02,6.2E+02,6.9E+01,7.21E+02,1.254E+03,NaN,NaN,NaN,1.555E+03,2.701E+03,3.663E+03,4.2E+01,8.1E+01,1.03E+02,1E+00,2E+00,3E+00,4E+00,5E+00,
0E+00,8.460000000000946E+01,1.5399999999990541E+01,6.000000000000001E-01,9.500000000002726E-01,5.9168381901121734E+01,1E+00,2E+00,3E+00,4E+00,7E+00,1.46E+02,4.4E+01,6.9E+01,1.24E+02,2.83E+02,5.05E+02,6.2E+02,6.9E+01,7.53E+02,1.254E+03,NaN,NaN,NaN,1.838E+03,2.975E+03,3.663E+03,4.3E+01,8.4E+01,1.03E+02,1E+00,2E+00,3E+00,4E+00,5E+00,
0E+00,8.889999999999189E+01,1.1100000000008109E+01,1.2E+00,6.999999999996476E-01,5.920295985311345E+01,1E+00,2E+00,3E+00,4E+00,7E+00,1.46E+02,4.4E+01,6.9E+01,1E+02,3.23E+02,5.05E+02,6.2E+02,6.9E+01,7.21E+02,1.254E+03,NaN,NaN,NaN,1.555E+03,2.701E+03,3.663E+03,4.2E+01,8.1E+01,1.03E+02,1E+00,2E+00,3E+00,4E+00,5E+00,
0E+00,8.84500000000071E+01,1.1549999999992906E+01,8E-01,1.700000000000017E+00,5.924018070589433E+01,1E+00,2E+00,3E+00,4E+00,7E+00,1.46E+02,4.4E+01,6.9E+01,1.24E+02,2.83E+02,5.05E+02,6.2E+02,6.9E+01,7.53E+02,1.254E+03,NaN,NaN,NaN,1.808E+03,2.975E+03,3.663E+03,4.3E+01,8.4E+01,1.03E+02,1E+00,2E+00,3E+00,4E+00,5E+00,
0E+00,8.860000000000355E+01,1.1399999999996453E+01,6.000000000000001E-01,6.000000000004491E-01,5.9099030226709495E+01,1E+00,2E+00,3E+00,4E+00,7E+00,1.29E+02,4.4E+01,7.8E+01,1.24E+02,3.23E+02,5.05E+02,6.2E+02,6.9E+01,7.53E+02,1.254E+03,NaN,NaN,NaN,1.838E+03,2.931E+03,3.663E+03,4.3E+01,8.4E+01,1.03E+02,1E+00,2E+00,3E+00,4E+00,5E+00,
0E+00,8.550000000000409E+01,1.4499999999995893E+01,1E+00,8.499999999998665E-01,5.912687857021025E+01,1E+00,2E+00,3E+00,4E+00,7E+00,1.29E+02,4.4E+01,6.9E+01,1.24E+02,3.33E+02,5.05E+02,6.2E+02,6.9E+01,7.53E+02,1.254E+03,NaN,NaN,NaN,1.838E+03,2.931E+03,3.663E+03,4.5E+01,8.4E+01,1.03E+02,1E+00,2E+00,3E+00,4E+00,5E+00,
0E+00,8.5349999999994E+01,1.4650000000006003E+01,8E-01,2.5499999999998835E+00,5.9150787033830845E+01,1E+00,2E+00,3E+00,4E+00,7E+00,1.46E+02,4.4E+01,6.9E+01,1.24E+02,3.23E+02,5.05E+02,6.2E+02,6.9E+01,7.53E+02,1.254E+03,NaN,NaN,NaN,1.838E+03,2.975E+03,3.663E+03,4.5E+01,8.4E+01,1.03E+02,1E+00,2E+00,3E+00,4E+00,5E+00,
0E+00,8.850000000000591E+01,1.1499999999994088E+01,6.000000000000001E-01,5.500000000004235E-01,5.9123207874669724E+01,1E+00,2E+00,3E+00,4E+00,8E+00,1.46E+02,4.4E+01,6.9E+01,1E+02,3.33E+02,5.05E+02,6.2E+02,6.9E+01,7.21E+02,1.254E+03,NaN,NaN,NaN,1.555E+03,2.701E+03,3.663E+03,4.2E+01,8.1E+01,1.03E+02,1E+00,2E+00,3E+00,4E+00,5E+00,
0E+00,8.915000000000191E+01,1.084999999999809E+01,8E-01,7.000000000004292E-01,5.924270125016549E+01,1E+00,2E+00,3E+00,4E+00,7E+00,1.46E+02,4.4E+01,6.9E+01,1E+02,3.23E+02,5.05E+02,6.2E+02,6.9E+01,7.21E+02,1.254E+03,NaN,NaN,NaN,1.555E+03,2.701E+03,3.663E+03,4.2E+01,8.1E+01,1.03E+02,1E+00,2E+00,3E+00,4E+00,5E+00,
0E+00,7.329999999999245E+01,2.670000000000755E+01,1.4E+00,1.0750000000000243E+01,5.922324656380072E+01,1E+00,2E+00,3E+00,4E+00,7E+00,1.29E+02,4.4E+01,6.9E+01,1E+02,3.23E+02,5.05E+02,6.2E+02,6.9E+01,7.53E+02,1.254E+03,NaN,NaN,NaN,1.838E+03,3.005E+03,3.663E+03,4.2E+01,8.1E+01,1.03E+02,1E+00,2E+00,3E+00,4E+00,5E+00,
0E+00,7.265000000000784E+01,2.734999999999218E+01,1.9999999999999998E+00,1.0899999999999821E+01,5.922119097429803E+01,1E+00,2E+00,3E+00,4E+00,7E+00,1.29E+02,4.4E+01,7.8E+01,1.24E+02,3.23E+02,5.05E+02,6.2E+02,6.9E+01,7.53E+02,1.254E+03,NaN,NaN,NaN,1.838E+03,2.931E+03,3.663E+03,4.3E+01,8.4E+01,1.03E+02,1E+00,2E+00,3E+00,4E+00,5E+00,
0E+00,8.83000000000061E+01,1.169999999999392E+01,8E-01,5.000000000003268E-01,5.9202641726166604E+01,1E+00,2E+00,3E+00,4E+00,7E+00,1.46E+02,4.4E+01,6.9E+01,1.24E+02,2.83E+02,5.05E+02,6.2E+02,6.9E+01,7.53E+02,1.254E+03,NaN,NaN,NaN,1.838E+03,2.975E+03,3.663E+03,4.3E+01,8.4E+01,1.03E+02,1E+00,2E+00,3E+00,4E+00,5E+00,
