timestamp,workload,io_wait,memory_usage,disk_write_bytes,cpu_usage,disk_read_bytes,cpu_idle,app_http_request_latency_houses_POST_0.5,app_http_request_latency_houses_POST_0.9,app_http_request_latency_houses_POST_0.99,app_http_request_latency_metrics_GET_0.5,app_http_request_latency_metrics_GET_0.9,app_http_request_latency_metrics_GET_0.99,app_http_request_latency_recipes_GET_0.5,app_http_request_latency_recipes_GET_0.9,app_http_request_latency_recipes_GET_0.99,app_http_request_latency_recipes_POST_0.5,app_http_request_latency_recipes_POST_0.9,app_http_request_latency_recipes_POST_0.99,app_http_request_latency_schedules_POST_0.5,app_http_request_latency_schedules_POST_0.9,app_http_request_latency_schedules_POST_0.99,app_http_request_latency_storages_POST_0.5,app_http_request_latency_storages_POST_0.9,app_http_request_latency_storages_POST_0.99,app_http_request_latency_users_POST_0.5,app_http_request_latency_users_POST_0.9,app_http_request_latency_users_POST_0.99,pg_checkpoint_completion_target,pg_default_statistics_target,pg_effective_cache_size_mb,pg_maintenance_work_mem_mb,pg_max_wal_size_gb,pg_min_wal_size_mb,pg_random_page_cost,pg_shared_buffers_mb,pg_wal_buffers_mb,pg_work_mem_kb,
1519758960,4.4,15.349999999999826,59.84670196570641,697958.4,20.19999999997708,1638.4,79.80000000002292,44,90,134,1,2,3,0,1,2,53,75,118,24,637,1304,959,2556,3569,36,61,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758962,4.4,15.349999999999826,59.84670196570641,697958.4,20.19999999997708,1638.4,79.80000000002292,44,90,134,1,2,3,0,1,2,53,75,118,24,637,1304,959,2556,3569,36,61,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758964,3,1.0500000000001821,59.850397132550526,119603.2,4.549999999999272,819.2,95.45000000000073,44,90,134,1,2,2,0,1,2,53,75,118,24,637,1304,959,2556,3569,36,61,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758966,3,1.0500000000001821,59.850397132550526,119603.2,4.549999999999272,819.2,95.45000000000073,44,90,134,1,2,2,0,1,2,53,75,118,24,637,1304,959,2556,3569,36,61,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758968,2.4000000000000004,1.0500000000001821,59.850397132550526,119603.2,4.549999999999272,819.2,95.45000000000073,44,90,134,1,2,2,0,1,1,53,75,118,24,637,1304,959,2556,3569,35,61,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758970,2.4000000000000004,1.8999999999998352,60.167202629001096,691404.8,9.500000000016357,2457.6,90.49999999998363,44,90,134,1,2,2,0,1,1,53,75,118,24,637,1304,959,2556,3569,35,61,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758972,2.4000000000000004,1.8999999999998352,60.167202629001096,691404.8,9.500000000016357,2457.6,90.49999999998363,44,90,134,1,2,2,0,1,1,53,75,118,24,637,1304,959,2556,3569,35,61,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758974,2,0.35000000000039216,59.88377599066567,38502.4,3.2999999999810683,0,96.70000000001893,44,90,134,1,2,2,0,1,1,53,75,118,24,637,1304,959,2556,3569,35,61,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758976,2,0.35000000000039216,59.88377599066567,38502.4,3.2999999999810683,0,96.70000000001893,44,90,134,1,2,2,0,1,1,53,75,118,24,637,1304,959,2556,3569,35,61,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758978,1.8,0.35000000000039216,59.88377599066567,38502.4,3.2999999999810683,0,96.70000000001893,44,90,134,1,2,2,0,1,1,53,75,118,24,637,1304,959,2556,3569,35,61,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758980,1.8,1.3500000000000512,60.116082075773434,185139.2,11.700000000018917,1638.4,88.29999999998108,44,90,134,1,2,2,0,1,1,53,75,118,24,637,1304,959,2556,3569,35,61,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758982,1.8,1.3500000000000512,60.116082075773434,185139.2,11.700000000018917,1638.4,88.29999999998108,44,90,134,1,2,2,0,1,1,53,75,118,24,637,1304,959,2556,3569,35,61,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758984,1.2000000000000002,2.5500000000000966,60.60120119840868,630784,28.799999999973807,9011.2,71.2000000000262,44,90,134,1,2,2,0,1,1,53,75,118,24,637,1304,959,2556,3569,35,61,90,0.7,100,128,16,2,1000,4,128,128,1024,
